trp_khergit_lancer_pl|Гвардейцы Республики
trp_khergit_messenger|Гонец Хергита
trp_khergit_messenger_pl|Гонцы Хергита
trp_khergit_deserter|Дезертир Хергита
trp_khergit_deserter_pl|Дезертиры Хергита
trp_khergit_prison_guard|Тюремщик
trp_khergit_prison_guard_pl|Тюремщики
trp_khergit_castle_guard|Замковый страж
trp_khergit_castle_guard_pl|Замковые стражи
trp_nord_recruit|Рекрут Норда
trp_nord_recruit_pl|Рекруты Норда
trp_nord_footman|Пехотинец Норда
trp_nord_footman_pl|Пехотинцы Норда
trp_nord_trained_footman|Обученный пехотинец Норда
trp_nord_trained_footman_pl|Обученные пехотинцы Норда
trp_nord_warrior|Асигару Союзных Городов
trp_nord_warrior_pl|Асигару Союзных Городов
trp_nord_veteran|Ветеран Норда
trp_nord_veteran_pl|Ветераны Норда
trp_nord_champion|Самурай Союзных Городов
trp_nord_champion_pl|Самураи Союзных Городов
trp_nord_huntsman|Охотник Норда
trp_nord_huntsman_pl|Охотники Норда
trp_nord_archer|Лучник Союзных Городов
trp_nord_archer_pl|Лучники Союзных Городов
trp_nord_veteran_archer|Асигару с фитильным ружьём Союзных Городов
trp_nord_veteran_archer_pl|Асигару с фитильным ружьём Союзных Городов
trp_nord_messenger|Гонец Норда
trp_nord_messenger_pl|Гонцы Норда
trp_nord_deserter|Дезертир Норда
trp_nord_deserter_pl|Дезертиры Норда
trp_nord_prison_guard|Тюремщик
trp_nord_prison_guard_pl|Тюремщики
trp_nord_castle_guard|Замковый страж
trp_nord_castle_guard_pl|Замковые стражи
trp_rhodok_tribesman|Кочевник Родока
trp_rhodok_tribesman_pl|Кочевники Родока
trp_rhodok_spearman|Копейщик Родока
trp_rhodok_spearman_pl|Копейщики Родока
trp_rhodok_trained_spearman|Обученный копейщик Родока
trp_rhodok_trained_spearman_pl|Обученные копейщики Родока
trp_rhodok_veteran_spearman|Святой страж
trp_rhodok_veteran_spearman_pl|Святые стражи
trp_rhodok_sergeant|Святой паладин
trp_rhodok_sergeant_pl|Святые паладины
trp_rhodok_crossbowman|Святой штурм
trp_rhodok_crossbowman_pl|Святой штурм
trp_rhodok_trained_crossbowman|Обученный арбалетчик Родока
trp_rhodok_trained_crossbowman_pl|Обученные арбалетчики Родока
trp_rhodok_veteran_crossbowman|Верховный паладин
trp_rhodok_veteran_crossbowman_pl|Верховные паладины
trp_rhodok_sharpshooter|Меткий стрелок Родока
trp_rhodok_sharpshooter_pl|Меткие стрелки Родока
trp_rhodok_messenger|Гонец Родока
trp_rhodok_messenger_pl|Гонцы Родока
trp_rhodok_deserter|Дезертир Родока
trp_rhodok_deserter_pl|Дезертиры Родока
trp_rhodok_prison_guard|Тюремщик
trp_rhodok_prison_guard_pl|Тюремщики
trp_rhodok_castle_guard|Замковый страж
trp_rhodok_castle_guard_pl|Замковые стражи
trp_sarranid_recruit|Рекрут Сарранида
trp_sarranid_recruit_pl|Рекруты Сарранида
trp_sarranid_footman|Пехотинец Сарранида
trp_sarranid_footman_pl|Пехотинцы Сарранида
trp_sarranid_veteran_footman|Голодный каннибал
trp_sarranid_veteran_footman_pl|Голодные каннибалы
trp_sarranid_infantry|Каннибальский мясницкий тесак
trp_sarranid_infantry_pl|Каннибальские мясницкие тесаки
trp_sarranid_guard|Страж Сарранида
trp_sarranid_guard_pl|Стражи Сарранида
trp_sarranid_skirmisher|Каннибальский охотник на мясо
trp_sarranid_skirmisher_pl|Каннибальские охотники на мясо
trp_sarranid_archer|Размягчитель мяса
trp_sarranid_archer_pl|Размягчители мяса
trp_sarranid_master_archer|Мастер-лучник Сарранида
trp_sarranid_master_archer_pl|Мастера-лучники Сарранида
trp_sarranid_horseman|Каннибальский ловец людей
trp_sarranid_horseman_pl|Каннибальские ловцы людей
trp_sarranid_mamluke|Каннибальский костегрыз
trp_sarranid_mamluke_pl|Каннибальские костегрызы
trp_sarranid_messenger|Гонец Сарранида
trp_sarranid_messenger_pl|Гонцы Сарранида
trp_sarranid_deserter|Дезертир Сарранида
trp_sarranid_deserter_pl|Дезертиры Сарранида
trp_sarranid_prison_guard|Тюремщик
trp_sarranid_prison_guard_pl|Тюремщики
trp_sarranid_castle_guard|Замковый страж
trp_sarranid_castle_guard_pl|Замковые стражи
trp_looter|Мародёр
trp_looter_pl|Мародёры
trp_bandit|Бандит
trp_bandit_pl|Бандиты
trp_brigand|Разбойник
trp_brigand_pl|Разбойники
trp_mountain_bandit|Горный бандит
trp_mountain_bandit_pl|Горные бандиты
trp_forest_bandit|Лесной бандит
trp_forest_bandit_pl|Лесные бандиты
trp_sea_raider|Морской рейдер
trp_sea_raider_pl|Морские рейдеры
trp_steppe_bandit|Степной бандит
trp_steppe_bandit_pl|Степные бандиты
trp_taiga_bandit|Таёжный бандит
trp_taiga_bandit_pl|Таёжные бандиты
trp_desert_bandit|Пустынный бандит
trp_desert_bandit_pl|Пустынные бандиты
trp_black_khergit_horseman|Чёрный всадник Хергита
trp_black_khergit_horseman_pl|Чёрные всадники Хергита
trp_manhunter|Охотник за головами
trp_manhunter_pl|Охотники за головами
trp_spaceclan_guard|Легион
trp_spaceclan_guard_pl|Легионы
trp_bounty_hunter_b|Кожевник
trp_bounty_hunter_b_pl|Кожевники
trp_bounty_hunter_c|Наёмный охотник
trp_bounty_hunter_c_pl|Наёмные охотники
trp_slaver_chief|Глава работорговцев
trp_slaver_chief_pl|Главы работорговцев
trp_follower_woman|Походная девка
trp_follower_woman_pl|Походные девки
trp_hunter_woman|Охотница
trp_hunter_woman_pl|Охотницы
trp_fighter_woman|Защитница лагеря
trp_fighter_woman_pl|Защитницы лагеря
trp_sword_sister|Сестра-мечница
trp_sword_sister_pl|Сёстры-мечницы
trp_refugee|Беженец
trp_refugee_pl|Беженцы
trp_peasant_woman|Крестьянка
trp_peasant_woman_pl|Крестьянки
trp_caravan_master|Караванщик
trp_caravan_master_pl|Караванщики
trp_kidnapped_girl|Похищенная девушка
trp_kidnapped_girl_pl|Похищенные девушки
trp_town_walker_1|Горожанин
trp_town_walker_1_pl|Горожане
trp_town_walker_2|Горожанка
trp_town_walker_2_pl|Горожанки
trp_khergit_townsman|Горожанин
trp_khergit_townsman_pl|Горожане
trp_khergit_townswoman|Горожанка
trp_khergit_townswoman_pl|Горожанки
trp_sarranid_townsman|Горожанин
trp_sarranid_townsman_pl|Горожане
trp_sarranid_townswoman|Горожанка
trp_sarranid_townswoman_pl|Горожанки
trp_drylander|Невольник
trp_drylander_pl|Невольники
trp_pugling_merchant|Шекский свитский
trp_pugling_merchant_pl|Шекские свитские
trp_orogon_merchant|Наёмный меч дрифтера
trp_orogon_merchant_pl|Наёмные мечи дрифтера
trp_sarkon_noble|Дворянин
trp_sarkon_noble_pl|Дворяне
trp_sarkon_noblewoman|Дворянка
trp_sarkon_noblewoman_pl|Дворянки
trp_gangorr_bodyguard|Телохранитель гангорров
trp_gangorr_bodyguard_pl|Телохранители гангорров
trp_remnant_townsman|Ронин
trp_remnant_townsman_pl|Ронины
trp_remnant_townswoman|Житель-синоби
trp_remnant_townswoman_pl|Жители-синоби
trp_spaceclan_trader|Скелет-юнит
trp_spaceclan_trader_pl|Скелеты-юниты
trp_orogon_gladiatrix_walker|Сестра белой брови
trp_orogon_gladiatrix_walker_pl|Сёстры белой брови
trp_remnant_gladiatrix_walker|Бродячий скиталец
trp_remnant_gladiatrix_walker_pl|Бродячие скитальцы
trp_village_walker_1|Селянин
trp_village_walker_1_pl|Селяне
trp_village_walker_2|Селянин
trp_village_walker_2_pl|Селяне
trp_spy_walker_1|Горожанин
trp_spy_walker_1_pl|Горожане
trp_spy_walker_2|Горожанка
trp_spy_walker_2_pl|Горожанки
trp_tournament_master|Мастер турнира
trp_tournament_master_pl|Мастер турнира
trp_trainer|Тренер
trp_trainer_pl|Тренеры
trp_constable_hareck|Констебль Хэрек
trp_constable_hareck_pl|Констебль Хэрек
trp_ramun_the_slave_trader|Рамун Песчаный Трафикар
trp_ramun_the_slave_trader_pl|Рамун Песчаный Трафикар
trp_guide|Быстрый Джимми
trp_guide_pl|Быстрый Джимми
trp_xerina|Ксерина
trp_xerina_pl|Ксерина
trp_dranton|Дрантон
trp_dranton_pl|Дрантон
trp_kradus|Крадус
trp_kradus_pl|Крадус
trp_tutorial_trainer|Мастер тренировочного полигона
trp_tutorial_trainer_pl|Мастер тренировочного полигона
trp_galeas|Галеас
trp_galeas_pl|Галеас
trp_farmer_from_bandit_village|Фермер
trp_farmer_from_bandit_village_pl|Фермеры
trp_trainer_1|Годзё-сэнсэй
trp_trainer_1_pl|Тренеры
trp_trainer_2|Шаку-сэнсэй
trp_trainer_2_pl|Тренеры
trp_trainer_3|Цепп-сэнсэй
trp_trainer_3_pl|Тренеры
trp_trainer_4|Гёро
trp_trainer_4_pl|Тренеры
trp_trainer_5|Наставник синоби
trp_trainer_5_pl|Тренеры
trp_ransom_broker_1|Работорговец
trp_ransom_broker_1_pl|Работорговцы
trp_ransom_broker_2|Работорговец
trp_ransom_broker_2_pl|Работорговцы
trp_ransom_broker_3|Работорговец
trp_ransom_broker_3_pl|Работорговцы
trp_ransom_broker_4|Работорговец
trp_ransom_broker_4_pl|Работорговцы
trp_ransom_broker_5|Работорговец
trp_ransom_broker_5_pl|Работорговцы
trp_ransom_broker_6|Работорговец
trp_ransom_broker_6_pl|Работорговцы
trp_ransom_broker_7|Работорговец
trp_ransom_broker_7_pl|Работорговцы
trp_ransom_broker_8|Работорговец
trp_ransom_broker_8_pl|Работорговцы
trp_ransom_broker_9|Работорговец
trp_ransom_broker_9_pl|Работорговцы
trp_ransom_broker_10|Работорговец
trp_ransom_broker_10_pl|Работорговцы
trp_tavern_traveler_1|Скиталец
trp_tavern_traveler_1_pl|Скитальцы
trp_tavern_traveler_2|Скиталец
trp_tavern_traveler_2_pl|Скитальцы
trp_tavern_traveler_3|Скиталец
trp_tavern_traveler_3_pl|Скитальцы
trp_tavern_traveler_4|Путник
trp_tavern_traveler_4_pl|Путники
trp_tavern_traveler_5|Скиталец
trp_tavern_traveler_5_pl|Скитальцы
trp_tavern_traveler_6|Фудзин
trp_tavern_traveler_6_pl|Фудзины
trp_tavern_traveler_7|Путник
trp_tavern_traveler_7_pl|Путники
trp_tavern_traveler_8|Скиталец
trp_tavern_traveler_8_pl|Скитальцы
trp_tavern_traveler_9|Скиталец
trp_tavern_traveler_9_pl|Скитальцы
trp_tavern_traveler_10|Скиталец
trp_tavern_traveler_10_pl|Скитальцы
trp_tavern_bookseller_1|Книгочей-механик
trp_tavern_bookseller_1_pl|Книгочеи-механики
trp_tavern_bookseller_2|Свиткоправ
trp_tavern_bookseller_2_pl|Свиткоправы
trp_tavern_minstrel_1|Бард-скиталец Флинн
trp_tavern_minstrel_1_pl|Флинн
trp_tavern_minstrel_2|Странствующий летописец
trp_tavern_minstrel_2_pl|Менестрели
trp_tavern_minstrel_3|Атоло-джентльмен
trp_tavern_minstrel_3_pl|Менестрели
trp_tavern_minstrel_4|Странствующий сказочник
trp_tavern_minstrel_4_pl|Менестрели
trp_tavern_minstrel_5|Странствующий катарибэ
trp_tavern_minstrel_5_pl|Катарибэ
trp_kingdom_heroes_including_player_begin|Герои королевств (вкл. игрока)
trp_kingdom_heroes_including_player_begin_pl|Герои королевств (вкл. игрока)
trp_npc1|Старый Юрген
trp_npc1_pl|Старый Юрген
trp_npc2|Китабатакэ
trp_npc2_pl|Китабатакэ
trp_npc3|Ириса Хазар
trp_npc3_pl|Ириса Хазар
trp_npc4|Марлоу Скрытень
trp_npc4_pl|Марлоу
trp_trp_npc5|Святой Рёбрышко
trp_trp_npc5_pl|Святой Рёбрышко
trp_npc6|Гаруспекс
trp_npc6_pl|Гаруспекс
trp_npc7|Идзуми
trp_npc7_pl|Идзуми
trp_npc8|Ринко
trp_npc8_pl|Ринко
trp_npc9|Кэндзи
trp_npc9_pl|Кэндзи
trp_npc10|Джек
trp_npc10_pl|Джек
trp_npc11|Афро
trp_npc11_pl|Афро
trp_npc12|Окумакан
trp_npc12_pl|Окумакан
trp_npc13|Сэнд
trp_npc13_pl|Сэнд
trp_npc14|Ржавый кузнец
trp_npc14_pl|Ржавый кузнец
trp_npc15|Олгор
trp_npc15_pl|Олгор
trp_npc16|Кирис Терана
trp_npc16_pl|Кирис Терана
trp_terran1|Исследователь Халид
trp_terran1_pl|Халид
trp_terran2|Архивариус Киё
trp_terran2_pl|Киё
trp_terran3|Исследователь Рин
trp_terran3_pl|Рин
trp_kingdom_1_lord|Тронелинг Спайн
trp_kingdom_1_lord_pl|Спайн
trp_kingdom_2_lord|Ракка Каменный голем
trp_kingdom_2_lord_pl|Ракка
trp_kingdom_3_lord|Сосай Мацудайра
trp_kingdom_3_lord_pl|Сосай
trp_kingdom_4_lord|Император Тэнгу II
trp_kingdom_4_lord_pl|Тэнгу
trp_kingdom_5_lord|Святой лорд Феникс
trp_kingdom_5_lord_pl|Феникс
trp_kingdom_6_lord|Великий волшебник
trp_kingdom_6_lord_pl|Великий волшебник
trp_kingdom_7_lord|Мастер Дзэн Тао
trp_kingdom_7_lord_pl|Тао
trp_kingdom_8_lord|Сёгун
trp_kingdom_8_lord_pl|Сёгун
trp_spaceclan_lord|Безумный Кат-Лон
trp_spaceclan_lord_pl|Кат-Лон
trp_knight_1_1|Принц Ним
trp_knight_1_1_pl|Ним
trp_knight_1_2|Принц Нар
trp_knight_1_2_pl|Нар
trp_knight_1_3|Принц Джад
trp_knight_1_3_pl|Джад
trp_knight_1_4|Принц Гарн
trp_knight_1_4_pl|Гарн
trp_knight_1_5|Принц Тау
trp_knight_1_5_pl|Тау
trp_knight_1_6|Преторианец Зур
trp_knight_1_6_pl|Зур
trp_knight_1_7|Преторианец Рхаз
trp_knight_1_7_pl|Рхаз
trp_knight_1_8|Преторианец Круп
trp_knight_1_8_pl|Круп
trp_knight_1_9|Преторианец Вис
trp_knight_1_9_pl|Вис
trp_knight_1_10|Мип
trp_knight_1_10_pl|Мип
trp_knight_2_1|Кулак
trp_knight_2_1_pl|Кулак
trp_knight_2_2|Страж Шаку
trp_knight_2_2_pl|Шаку
trp_knight_2_3|Страж Бракка
trp_knight_2_3_pl|Бракка
trp_knight_2_4|Валун
trp_knight_2_4_pl|Валун
trp_knight_2_5|Оло Дерзкий
trp_knight_2_5_pl|Оло
trp_knight_2_6|Рамбамбамбиало Зверь
trp_knight_2_6_pl|Рамбамбамбиало
trp_knight_2_7|Страж Странгус
trp_knight_2_7_pl|Странгус
trp_knight_2_8|Семако Крушитель костей
trp_knight_2_8_pl|Семако
trp_knight_2_9|Страж Бурр
trp_knight_2_9_pl|Бурр
trp_knight_2_10|Молот
trp_knight_2_10_pl|Молот
trp_knight_3_1|Фукутё Махидзо
trp_knight_3_1_pl|Ката Махидзо
trp_knight_3_2|Тайси Ямагата
trp_knight_3_2_pl|Тайси Ямагата
trp_knight_3_3|Капитан-генерал Исабуро Сасаки
trp_knight_3_3_pl|Исабуро Сасаки
trp_knight_3_4|Директор Тодзё
trp_knight_3_4_pl|Директор Тодзё
trp_knight_3_5|Вакадошибёри Идзаму
trp_knight_3_5_pl|Коно Идзаму
trp_knight_3_6|Тайси Чжан Такэда
trp_knight_3_6_pl|Тайси Чжан Такэда
trp_knight_3_7|Командир отряда Сергал
trp_knight_3_7_pl|Командир отряда Сергал
trp_knight_3_8|Тайси Хирото
trp_knight_3_8_pl|Тайси Хирото
trp_knight_3_9|Тайси Масару
trp_knight_3_9_pl|Тайси Масару
trp_knight_3_10|Советница Рука
trp_knight_3_10_pl|Рука
trp_knight_4_1|Капитан Нагата
trp_knight_4_1_pl|Нагата
trp_knight_4_2|Капитан Сосукэ
trp_knight_4_2_pl|Сосукэ
trp_knight_4_3|Капитан Горо
trp_knight_4_3_pl|Горо
trp_knight_4_4|Лорд Анграмала
trp_knight_4_4_pl|Анграмала
trp_knight_4_5|Капитан Ёсинага
trp_knight_4_5_pl|Ёсинага
trp_knight_4_6|Капитан Ота
trp_knight_4_6_pl|Ота
trp_knight_4_7|Лорд Ка-Джин-Бо
trp_knight_4_7_pl|Ка-Джин-Бо
trp_knight_4_8|Капитан Цумуги
trp_knight_4_8_pl|Цумуги
trp_knight_4_9|Капитан Мэрунин
trp_knight_4_9_pl|Мэрунин
trp_knight_4_10|Капитан Хирото
trp_knight_4_10_pl|Хирото
trp_knight_5_1|Верховный паладин Валтен
trp_knight_5_1_pl|Валтен
trp_knight_5_2|Верховный инквизитор Сэто
trp_knight_5_2_pl|Сэто
trp_knight_5_3|Верховный инквизитор Тераз
trp_knight_5_3_pl|Тераз
trp_knight_5_4|Верховный жрец Вардун
trp_knight_5_4_pl|Вардун
trp_knight_5_5|Верховный паладин Любин
trp_knight_5_5_pl|Любин
trp_knight_5_6|Верховный паладин Люксак
trp_knight_5_6_pl|Люксак
trp_knight_5_7|Верховный жрец Орофин
trp_knight_5_7_pl|Орофин
trp_knight_5_8|Брат Тилег
trp_knight_5_8_pl|Тилег
trp_knight_5_9|Брат Панкроса
trp_knight_5_9_pl|Панкроса
trp_knight_5_10|Хранитель пламени
trp_knight_5_10_pl|Хранитель пламени
trp_knight_6_1|Мясной лорд Пасть
trp_knight_6_1_pl|Пасть
trp_knight_6_2|Мясной лорд Сляб
trp_knight_6_2_pl|Сляб
trp_knight_6_3|Мясной лорд Кляча
trp_knight_6_3_pl|Кляча
trp_knight_6_4|Вождь Блевота
trp_knight_6_4_pl|Блевота
trp_knight_6_5|Вождь Рвота
trp_knight_6_5_pl|Рвота
trp_knight_6_6|Вождь Красная рука
trp_knight_6_6_pl|Красная рука
trp_knight_6_7|Вождь Грызун гарру
trp_knight_6_7_pl|Грызун гарру
trp_knight_6_8|Дубина
trp_knight_6_8_pl|Дубины
trp_knight_6_9|Гаррагас Жаждущий
trp_knight_6_9_pl|Гаррагас
trp_knight_6_10|Скрежет
trp_knight_6_10_pl|Скрежет
trp_knight_7_1|Лорд Синдзя Змея
trp_knight_7_1_pl|Синдзя
trp_knight_7_2|Лорд Отомо Дракона
trp_knight_7_2_pl|Отомо
trp_knight_7_3|Лорд Таррант
trp_knight_7_3_pl|Таррант
trp_knight_7_4|Глава клана Кайда
trp_knight_7_4_pl|Кайда
trp_knight_7_5|Лорд Гаррин
trp_knight_7_5_pl|Гаррин
trp_knight_7_6|Глава клана Таро
trp_knight_7_6_pl|Таро
trp_knight_7_7|Глава клана Веткин
trp_knight_7_7_pl|Веткин
trp_knight_7_8|Глава клана Ара
trp_knight_7_8_pl|Ара
trp_knight_7_9|Первый клинок Утара
trp_knight_7_9_pl|Утара
trp_knight_7_10|Председательница Пао Цу Чжи
trp_knight_7_10_pl|Пао
trp_knight_8_1|Первый брат
trp_knight_8_1_pl|Первый
trp_knight_8_2|Второй брат
trp_knight_8_2_pl|Второй
trp_knight_8_3|Третий брат
trp_knight_8_3_pl|Третий
trp_knight_8_4|Имперский страж Хозан
trp_knight_8_4_pl|Хозан
trp_knight_8_5|Имперский страж Акмал
trp_knight_8_5_pl|Акмал
trp_knight_8_6|Имперский страж Канус
trp_knight_8_6_pl|Канус
trp_knight_8_7|Имперский страж Джакс
trp_knight_8_7_pl|Джакс
trp_knight_8_8|Четвёртая сестра
trp_knight_8_8_pl|Четвёртая
trp_knight_8_9|Пятая сестра
trp_knight_8_9_pl|Пятая
trp_knight_8_10|Шестая сестра
trp_knight_8_10_pl|Шестая
trp_kingdom_1_pretender|Леди Изолла из Суно
trp_kingdom_1_pretender_pl|Изолла
trp_kingdom_2_pretender|Мукай Гора
trp_kingdom_2_pretender_pl|Валдим
trp_kingdom_3_pretender|Генерал-директор Терциус
trp_kingdom_3_pretender_pl|Терциус
trp_kingdom_4_pretender|Летвин Дальновидец
trp_kingdom_4_pretender_pl|Летвин
trp_kingdom_5_pretender|Лорд Кастор из Велуки
trp_kingdom_5_pretender_pl|Кастор
trp_kingdom_6_pretender|Арва Жемчужная
trp_kingdom_6_pretender_pl|Арва
trp_knight_1_1_wife|Error - knight 1 1 wife should not appear in game
trp_knight_1_1_wife_pl|knight 1 1 wife
trp_kingdom_1_lady_1|Леди Астарис
trp_kingdom_1_lady_1_pl|Астарис
trp_kingdom_1_lady_2|Леди Нелдарис
trp_kingdom_1_lady_2_pl|Нелдарис
trp_knight_1_lady_3|Леди Беларис
trp_knight_1_lady_3_pl|Беларис
trp_knight_1_lady_4|Леди Лианерис
trp_knight_1_lady_4_pl|Лианерис
trp_kingdom_l_lady_5|Леди Кортанис
trp_kingdom_l_lady_5_pl|Кортанис
trp_kingdom_1_lady_6|Леди Самнерис
trp_kingdom_1_lady_6_pl|Самнерис
trp_kingdom_1_lady_7|Леди Арианнис
trp_kingdom_1_lady_7_pl|Арианнис
trp_kingdom_1_lady_8|Леди Арасия
trp_kingdom_1_lady_8_pl|Арасия
trp_kingdom_1_lady_9|Леди Мастанис
trp_kingdom_1_lady_9_pl|Мастанис
trp_kingdom_1_lady_10|Леди Деорис
trp_kingdom_1_lady_10_pl|Деорис
trp_kingdom_2_lady_1|Махун Зуката
trp_kingdom_2_lady_1_pl|Зуката
trp_kingdom_2_lady_2|Махун Курея
trp_kingdom_2_lady_2_pl|Курея
trp_kingdom_2_lady_3|Махун Кумоха
trp_kingdom_2_lady_3_pl|Кумоха
trp_kingdom_2_lady_4|Махун Лекко
trp_kingdom_2_lady_4_pl|Лекко
trp_kingdom_2_lady_5|Махун Нешат
trp_kingdom_2_lady_5_pl|Нешат
trp_kingdom_2_lady_6|Махун Тадит
