itm_gold_tourney_armor|Золотой турнирный доспех
itm_gold_tourney_armor_pl|Золотой турнирный доспех
itm_red_tourney_helmet|Красный турнирный шлем
itm_red_tourney_helmet_pl|Красный турнирный шлем
itm_blue_tourney_helmet|Синий турнирный шлем
itm_blue_tourney_helmet_pl|Синий турнирный шлем
itm_green_tourney_helmet|Зелёный турнирный шлем
itm_green_tourney_helmet_pl|Зелёный турнирный шлем
itm_gold_tourney_helmet|Золотой турнирный шлем
itm_gold_tourney_helmet_pl|Золотой турнирный шлем
itm_arena_shield_red|Щит
itm_arena_shield_red_pl|Щит
itm_arena_shield_blue|Щит
itm_arena_shield_blue_pl|Щит
itm_arena_shield_green|Щит
itm_arena_shield_green_pl|Щит
itm_arena_shield_yellow|Щит
itm_arena_shield_yellow_pl|Щит
itm_arena_armor_white|Белый аренный доспех
itm_arena_armor_white_pl|Белый аренный доспех
itm_arena_armor_red|Красный аренный доспех
itm_arena_armor_red_pl|Красный аренный доспех
itm_arena_armor_blue|Синий аренный доспех
itm_arena_armor_blue_pl|Синий аренный доспех
itm_arena_armor_green|Зелёный аренный доспех
itm_arena_armor_green_pl|Зелёный аренный доспех
itm_arena_armor_yellow|Жёлтый аренный доспех
itm_arena_armor_yellow_pl|Жёлтый аренный доспех
itm_arena_tunic_white|Белая аренная туника
itm_arena_tunic_white_pl|Белая аренная туника
itm_arena_tunic_red|Красная аренная туника
itm_arena_tunic_red_pl|Красная аренная туника
itm_arena_tunic_blue|Синяя аренная туника
itm_arena_tunic_blue_pl|Синяя аренная туника
itm_arena_tunic_green|Зелёная аренная туника
itm_arena_tunic_green_pl|Зелёная аренная туника
itm_arena_tunic_yellow|Жёлтая аренная туника
itm_arena_tunic_yellow_pl|Жёлтая аренная туника
itm_arena_helmet_red|Красный аренный шлем
itm_arena_helmet_red_pl|Красный аренный шлем
itm_arena_helmet_blue|Синий аренный шлем
itm_arena_helmet_blue_pl|Синий аренный шлем
itm_arena_helmet_green|Зелёный аренный шлем
itm_arena_helmet_green_pl|Зелёный аренный шлем
itm_arena_helmet_yellow|Жёлтый аренный шлем
itm_arena_helmet_yellow_pl|Жёлтый аренный шлем
itm_steppe_helmet_white|Белый степной шлем
itm_steppe_helmet_white_pl|Белый степной шлем
itm_steppe_helmet_red|Красный степной шлем
itm_steppe_helmet_red_pl|Красный степной шлем
itm_steppe_helmet_blue|Синий степной шлем
itm_steppe_helmet_blue_pl|Синий степной шлем
itm_steppe_helmet_green|Зелёный степной шлем
itm_steppe_helmet_green_pl|Зелёный степной шлем
itm_steppe_helmet_yellow|Жёлтый степной шлем
itm_steppe_helmet_yellow_pl|Жёлтый степной шлем
itm_tourney_helm_white|Белый турнирный шлем
itm_tourney_helm_white_pl|Белый турнирный шлем
itm_tourney_helm_red|Красный турнирный шлем
itm_tourney_helm_red_pl|Красный турнирный шлем
itm_tourney_helm_blue|Синий турнирный шлем
itm_tourney_helm_blue_pl|Синий турнирный шлем
itm_tourney_helm_green|Зелёный турнирный шлем
itm_tourney_helm_green_pl|Зелёный турнирный шлем
itm_tourney_helm_yellow|Жёлтый турнирный шлем
itm_tourney_helm_yellow_pl|Жёлтый турнирный шлем
itm_arena_turban_red|Аренная чалма
itm_arena_turban_red_pl|Аренная чалма
itm_arena_turban_blue|Аренная чалма
itm_arena_turban_blue_pl|Аренная чалма
itm_arena_turban_green|Аренная чалма
itm_arena_turban_green_pl|Аренная чалма
itm_arena_turban_yellow|Аренная чалма
itm_arena_turban_yellow_pl|Аренная чалма
itm_book_tactics|Жизнь генерала Айгора
itm_book_tactics_pl|Жизнь генерала Айгора
itm_book_persuasion|Святое пламя
itm_book_persuasion_pl|Святое пламя
itm_book_leadership|Свиток боевых искусств
itm_book_leadership_pl|Свиток боевых искусств
itm_book_intelligence|Записки охотника за технологиями
itm_book_intelligence_pl|Записки охотника за технологиями
itm_book_trade|Торговый журнал Союзных Городов
itm_book_trade_pl|Торговый журнал Союзных Городов
itm_book_weapon_mastery|Путь клинка
itm_book_weapon_mastery_pl|Путь клинка
itm_book_engineering|Кузнец из Катуна
itm_book_engineering_pl|Кузнец из Катуна
itm_book_wound_treatment_reference|Хирургическое руководство механиков
itm_book_wound_treatment_reference_pl|Хирургическое руководство механиков
itm_book_training_reference|Сказание о Крале
itm_book_training_reference_pl|Сказание о Крале
itm_book_surgery_reference|Старая медицинская книга
itm_book_surgery_reference_pl|Старые медицинские книги
itm_spice|Специи
itm_spice_pl|Специи
itm_salt|Соль
itm_salt_pl|Соль
itm_oil|Масло
itm_oil_pl|Масло
itm_pottery|Керамика
itm_pottery_pl|Керамика
itm_raw_flax|Связка конопли
itm_raw_flax_pl|Связки конопли
itm_linen|Льняное полотно
itm_linen_pl|Льняное полотно
itm_wool|Шерсть
itm_wool_pl|Шерсть
itm_wool_cloth|Шерстяная ткань
itm_wool_cloth_pl|Шерстяная ткань
itm_raw_silk|Сырой шёлк
itm_raw_silk_pl|Сырой шёлк
itm_raw_dyes|Красители
itm_raw_dyes_pl|Красители
itm_velvet|Бархат
itm_velvet_pl|Бархат
itm_iron|Железо
itm_iron_pl|Железо
itm_tools|Инструменты
itm_tools_pl|Инструменты
itm_raw_leather|Шкуры
itm_raw_leather_pl|Шкуры
itm_leatherwork|Кожаные изделия
itm_leatherwork_pl|Кожаные изделия
itm_furs|Меха
itm_furs_pl|Меха
itm_raw_date_fruit|Клейкие рисовые лепёшки
itm_raw_date_fruit_pl|Клейкие рисовые лепёшки
itm_wine|Сакэ
itm_wine_pl|Сакэ
itm_ale|Кактусовый ром
itm_ale_pl|Кактусовый ром
itm_smoked_fish|Копчёная рыба
itm_smoked_fish_pl|Копчёная рыба
itm_cheese|Паёк
itm_cheese_pl|Паёк
itm_honey|Мёд
itm_honey_pl|Мёд
itm_sausages|Колбасы
itm_sausages_pl|Колбасы
itm_cabbages|Вода
itm_cabbages_pl|Вода
itm_dried_meat|Мясо гарру
itm_dried_meat_pl|Мясо гарру
itm_apples|Миска риса
itm_apples_pl|Миски риса
itm_raw_grapes|Хампао
itm_raw_grapes_pl|Хампао
itm_raw_olives|Оливки
itm_raw_olives_pl|Оливки
itm_grain|Рис
itm_grain_pl|Рис
itm_cattle_meat|Мясо
itm_cattle_meat_pl|Мясо
itm_bread|Хлеб
itm_bread_pl|Хлеб
itm_chicken|Пищевой кубик
itm_chicken_pl|Пищевой кубик
itm_pork|Сяолунбао
itm_pork_pl|Сяолунбао
itm_butter|Грог
itm_butter_pl|Грог
itm_game|Мясо пасучего
itm_game_pl|Мясо пасучего
itm_game_big|Мясо плавниковой ящерицы
itm_game_big_pl|Мясо плавниковой ящерицы
itm_dasher_meat|Мясо рысака
itm_dasher_meat_pl|Мясо рысака
itm_siege_supply|Припасы
itm_siege_supply_pl|Припасы
itm_quest_wine|Вино
itm_quest_wine_pl|Вино
itm_quest_ale|Ром
itm_quest_ale_pl|Ром
itm_tutorial_sword_duplicate|Меч
itm_tutorial_sword_duplicate_pl|Меч
itm_tutorial_axe_duplicate|Топор
itm_tutorial_axe_duplicate_pl|Топор
itm_tutorial_spear_duplicate|Копьё
itm_tutorial_spear_duplicate_pl|Копьё
itm_tutorial_club_duplicate|Дубина
itm_tutorial_club_duplicate_pl|Дубина
itm_tutorial_battle_axe_duplicate|Боевой топор
itm_tutorial_battle_axe_duplicate_pl|Боевой топор
itm_tutorial_arrows_duplicate|Стрелы
itm_tutorial_arrows_duplicate_pl|Стрелы
itm_tutorial_bolts_duplicate|Болты
itm_tutorial_bolts_duplicate_pl|Болты
itm_tutorial_short_bow_duplicate|Короткий лук
itm_tutorial_short_bow_duplicate_pl|Короткий лук
itm_tutorial_crossbow_duplicate|Арбалет
itm_tutorial_crossbow_duplicate_pl|Арбалет
itm_tutorial_throwing_daggers_duplicate|Метательные кинжалы
itm_tutorial_throwing_daggers_duplicate_pl|Метательные кинжалы
itm_tutorial_saddle_horse_duplicate|Верховая лошадь
itm_tutorial_saddle_horse_duplicate_pl|Верховая лошадь
itm_tutorial_shield_duplicate|Каплевидный щит
itm_tutorial_shield_duplicate_pl|Каплевидный щит
itm_tutorial_staff_no_attack_duplicate|Посох
itm_tutorial_staff_no_attack_duplicate_pl|Посох
itm_tutorial_staff_duplicate|Посох
itm_tutorial_staff_duplicate_pl|Посох
itm_sumpter_horse|Вьючная лошадь
itm_sumpter_horse_pl|Вьючная лошадь
itm_saddle_horse|Верховая лошадь
itm_saddle_horse_pl|Верховая лошадь
itm_steppe_horse|Степная лошадь
itm_steppe_horse_pl|Степная лошадь
itm_arabian_horse_a|Пустынная лошадь
itm_arabian_horse_a_pl|Пустынная лошадь
itm_courser|Скакун
itm_courser_pl|Скакун
itm_arabian_horse_b|Сарранидская лошадь
itm_arabian_horse_b_pl|Сарранидская лошадь
itm_hunter|Охотничья лошадь
itm_hunter_pl|Охотничья лошадь
itm_warhorse|Боевой конь
itm_warhorse_pl|Боевой конь
itm_charger|Рыцарский конь
itm_charger_pl|Рыцарский конь
itm_arrows|Стрелы
itm_arrows_pl|Стрелы
itm_khergit_arrows|Самурайские стрелы
itm_khergit_arrows_pl|Самурайские стрелы
itm_barbed_arrows|Каменные стрелы
itm_barbed_arrows_pl|Каменные стрелы
itm_bodkin_arrows|Чёрные стрелы
itm_bodkin_arrows_pl|Чёрные стрелы
itm_bolts|Болты
itm_bolts_pl|Болты
itm_steel_bolts|Стальные болты
itm_steel_bolts_pl|Стальные болты
itm_cartridges|Патроны
itm_cartridges_pl|Патроны
itm_pilgrim_disguise|Одеяние пилигрима
itm_pilgrim_disguise_pl|Одеяние пилигрима
itm_pilgrim_hood|Капюшон пилигрима
itm_pilgrim_hood_pl|Капюшон пилигрима
itm_leather_gloves|Кожаные перчатки
itm_leather_gloves_pl|Кожаные перчатки
itm_mail_mittens|Кольчужные рукавицы
itm_mail_mittens_pl|Кольчужные рукавицы
itm_scale_gauntlets|Шипастые пластинчатые котэ
itm_scale_gauntlets_pl|Шипастые пластинчатые котэ
itm_lamellar_gauntlets|Тэккоу и обмотки
itm_lamellar_gauntlets_pl|Тэккоу и обмотки
itm_gauntlets|Пластинчатые котэ
itm_gauntlets_pl|Пластинчатые котэ
itm_wrapping_boots|Обмоточные сапоги
itm_wrapping_boots_pl|Обмоточные сапоги
itm_leather_boots_black|Кожаные сапоги
itm_leather_boots_black_pl|Кожаные сапоги
itm_blue_hose|Крестьянские обмотки
itm_blue_hose_pl|Крестьянские обмотки
itm_hunter_boots|Обмотки и башмаки
itm_hunter_boots_pl|Обмотки и башмаки
itm_hide_boots|Обмотанные сапоги
itm_hide_boots_pl|Обмотанные сапоги
itm_ankle_boots|Полусапожки
itm_ankle_boots_pl|Полусапожки
itm_nomad_boots|Сапоги номада
itm_nomad_boots_pl|Сапоги номада
itm_leather_boots|Кожаные сапоги
itm_leather_boots_pl|Кожаные сапоги
itm_splinted_leather_greaves|Шинированные обмотанные варадзи
itm_splinted_leather_greaves_pl|Шинированные обмотанные варадзи
itm_mail_chausses|Пластинчатые кожаные сапоги
itm_mail_chausses_pl|Пластинчатые кожаные сапоги
itm_splinted_greaves|Украшенные кожаные сапоги
itm_splinted_greaves_pl|Украшенные кожаные сапоги
itm_mail_boots|Чёрные железные сунэатэ
itm_mail_boots_pl|Чёрные железные сунэатэ
itm_iron_greaves|Варадзи вождя
itm_iron_greaves_pl|Варадзи вождя
itm_black_greaves|Гнилые сунэатэ
itm_black_greaves_pl|Гнилые сунэатэ
itm_khergit_leather_boots|Хергитские кожаные сапоги
itm_khergit_leather_boots_pl|Хергитские кожаные сапоги
itm_sarranid_boots_a|Обмотанные фанси
itm_sarranid_boots_a_pl|Обмотанные фанси
itm_sarranid_boots_b|Остроносые кожаные сапоги
itm_sarranid_boots_b_pl|Остроносые кожаные сапоги
itm_sarranid_boots_c|Пластинчатые сандалии
itm_sarranid_boots_c_pl|Пластинчатые сандалии
itm_sarranid_boots_d|Чешуйчатые сапоги вождя
itm_sarranid_boots_d_pl|Чешуйчатые сапоги вождя
itm_sarranid_head_cloth|Женский головной платок
itm_sarranid_head_cloth_pl|Женский головной платок
itm_sarranid_head_cloth_b|Женский головной платок
itm_sarranid_head_cloth_b_pl|Женский головной платок
itm_sarranid_felt_head_cloth|Головной платок
itm_sarranid_felt_head_cloth_pl|Головной платок
itm_sarranid_felt_head_cloth_b|Головной платок
itm_sarranid_felt_head_cloth_b_pl|Головной платок
itm_lady_dress_ruby|Дамское платье
itm_lady_dress_ruby_pl|Дамское платье
itm_lady_dress_green|Дамский чёрный хуньфу
itm_lady_dress_green_pl|Дамский чёрный хуньфу
itm_lady_dress_blue|Дворянский чаофу
itm_lady_dress_blue_pl|Дворянский чаофу
itm_red_dress|Платье саядины
itm_red_dress_pl|Платье саядины
itm_brown_dress|Дворянское платье
itm_brown_dress_pl|Дворянское платье
itm_green_dress|Бронированное платье
itm_green_dress_pl|Бронированное платье
itm_khergit_lady_dress|Хергитское дамское платье
itm_khergit_lady_dress_pl|Хергитское дамское платье
itm_khergit_lady_dress_b|Хергитское кожаное дамское платье
itm_khergit_lady_dress_b_pl|Хергитское кожаное дамское платье
itm_sarranid_lady_dress|Сарранидское дамское платье
itm_sarranid_lady_dress_pl|Сарранидское дамское платье
itm_sarranid_lady_dress_b|Сарранидское дамское платье
itm_sarranid_lady_dress_b_pl|Сарранидское дамское платье
itm_sarranid_common_dress|Тренировочная хакама (Ж)
itm_sarranid_common_dress_pl|Тренировочная хакама (Ж)
itm_sarranid_common_dress_b|Дамский фиолетовый хуньфу
itm_sarranid_common_dress_b_pl|Дамский фиолетовый хуньфу
itm_courtly_outfit|Придворный наряд
itm_courtly_outfit_pl|Придворный наряд
itm_nobleman_outfit|Дворянские одеяния
itm_nobleman_outfit_pl|Дворянские одеяния
itm_nomad_armor|Доспех номада
itm_nomad_armor_pl|Доспех номада
itm_khergit_armor|Хергитский доспех
itm_khergit_armor_pl|Хергитский доспех
itm_leather_jacket|Кожаная куртка
itm_leather_jacket_pl|Кожаная куртка
itm_rawhide_coat|Сыромятный плащ
itm_rawhide_coat_pl|Сыромятный плащ
itm_leather_armor|Кожаный доспех
itm_leather_armor_pl|Кожаный доспех
itm_fur_coat|Меховой плащ
itm_fur_coat_pl|Меховой плащ
itm_coat|Дворянский ханбок
itm_coat_pl|Дворянский ханбок
itm_leather_coat|Невольничьи меха
itm_leather_coat_pl|Невольничьи меха
itm_mail_coat|Жилет скитальца
itm_mail_coat_pl|Жилеты скитальца
itm_long_mail_coat|Длинная кольчуга
itm_long_mail_coat_pl|Длинная кольчуга
itm_mail_with_tunic_red|Кольчуга с туникой
itm_mail_with_tunic_red_pl|Кольчуга с туникой
itm_mail_with_tunic_green|Кольчуга с туникой
itm_mail_with_tunic_green_pl|Кольчуга с туникой
itm_hide_coat|Шкуряной халат
itm_hide_coat_pl|Шкуряные халаты
itm_merchant_outfit|Дворянский чан-и
itm_merchant_outfit_pl|Дворянский чан-и
itm_homespun_dress|Платье разбойницы
itm_homespun_dress_pl|Платья разбойницы
itm_thick_coat|Провинциальные дворянские одеяния
itm_thick_coat_pl|Провинциальные дворянские одеяния
itm_coat_with_cape|Крестьянская конопляная куртка
itm_coat_with_cape_pl|Крестьянские конопляные куртки
itm_steppe_outfit|Хакама ёдзимбу
itm_steppe_outfit_pl|Хакамы ёдзимбу
itm_nordic_outfit|Кожаная куртка скитальца
itm_nordic_outfit_pl|Кожаные куртки скитальца
itm_nordic_armor|Крестьянская кольчуга
itm_nordic_armor_pl|Крестьянская кольчуга
itm_hide_armor|Кираса гильдии торговцев
itm_hide_armor_pl|Кирасы гильдии торговцев
itm_cloaked_tunic|Плащёвая кожаная куртка
itm_cloaked_tunic_pl|Плащёвые кожаные куртки
itm_sleeveless_tunic|Одеяния прокажённого
itm_sleeveless_tunic_pl|Одеяния прокажённого
itm_sleeveless_leather_tunic|Кожаная туника без рукавов
itm_sleeveless_leather_tunic_pl|Кожаная туника без рукавов
itm_linen_shirt|Куртка синоби
itm_linen_shirt_pl|Куртки синоби
itm_wool_coat|Шерстяной плащ
itm_wool_coat_pl|Шерстяной плащ
itm_dress|Платье
itm_dress_pl|Платье
itm_blue_dress|Синее платье
itm_blue_dress_pl|Синее платье
itm_peasant_dress|Крестьянское платье
itm_peasant_dress_pl|Крестьянское платье
itm_woolen_dress|Дворянское зелёное платье
itm_woolen_dress_pl|Дворянские зелёные платья
itm_shirt|Рубаха
itm_shirt_pl|Рубаха
itm_linen_tunic|Крестьянская кираса
itm_linen_tunic_pl|Крестьянские кирасы
itm_short_tunic|Красная туника
itm_short_tunic_pl|Красная туника
itm_red_shirt|Крестьянский ифу
itm_red_shirt_pl|Крестьянский ифу
itm_red_tunic|Красная туника
itm_red_tunic_pl|Красная туника
itm_green_tunic|Зелёная туника
itm_green_tunic_pl|Зелёная туника
itm_blue_tunic|Синяя туника
itm_blue_tunic_pl|Синяя туника
itm_robe|Ханбок-роба
itm_robe_pl|Ханбок-роба
itm_coarse_tunic|Смиренные лохмотья
itm_coarse_tunic_pl|Смиренные лохмотья
itm_leather_apron|Шекский салвар
itm_leather_apron_pl|Шекские салвары
itm_tabard|Табард
itm_tabard_pl|Табард
itm_leather_vest|Крестьянский кожаный жилет
itm_leather_vest_pl|Крестьянские кожаные жилеты
itm_steppe_armor|Степной доспех
itm_steppe_armor_pl|Степной доспех
itm_gambeson|Гамбезон
itm_gambeson_pl|Гамбезон
itm_jand_robe|Роба джандахари
itm_jand_robe_pl|Роба джандахари
itm_red_gambeson|Красный гамбезон
itm_red_gambeson_pl|Красный гамбезон
itm_padded_cloth|Акетон
itm_padded_cloth_pl|Акетон
itm_aketon_green|Стёганая ткань
itm_aketon_green_pl|Стёганая ткань
itm_leather_jerkin|Кожаная безрукавка
itm_leather_jerkin_pl|Кожаная безрукавка
itm_nomad_vest|Жилет номада
itm_nomad_vest_pl|Жилет номада
itm_ragged_outfit|Рваные меха Улья
itm_ragged_outfit_pl|Рваные меха Улья
itm_padded_leather|Стёганая кожа
itm_padded_leather_pl|Стёганая кожа
itm_tribal_warrior_outfit|Клетчатый доспех мусорщика
itm_tribal_warrior_outfit_pl|Клетчатые доспехи мусорщика
itm_nomad_robe|Роба номада
itm_nomad_robe_pl|Роба номада
itm_studded_leather_coat|Ламеллярный плащ Улья
itm_studded_leather_coat_pl|Ламеллярные плащи Улья
itm_byrnie|Бирни
itm_byrnie_pl|Бирни
itm_haubergeon|Хаубержон
itm_haubergeon_pl|Хаубержон
itm_lamellar_vest|Ламеллярный жилет
itm_lamellar_vest_pl|Ламеллярный жилет
itm_lamellar_vest_khergit|Хергитский ламеллярный жилет
itm_lamellar_vest_khergit_pl|Хергитский ламеллярный жилет
itm_mail_shirt|Кольчужная рубаха
itm_mail_shirt_pl|Кольчужная рубаха
itm_mail_hauberk|Драконий доспех лучницы
itm_mail_hauberk_pl|Драконий доспех лучницы
itm_mail_with_surcoat|Кольчуга с сюрко
itm_mail_with_surcoat_pl|Кольчуга с сюрко
itm_surcoat_over_mail|Шекский нагрудник вождя
itm_surcoat_over_mail_pl|Шекские нагрудники вождя
itm_brigandine_red|Костяной ёрой
itm_brigandine_red_pl|Костяной ёрой
itm_lamellar_armor|Огранитская кираса инквизитора
itm_lamellar_armor_pl|Огранитские кирасы инквизитора
itm_scale_armor|Путь левой руки
itm_scale_armor_pl|Путь левой руки
itm_banded_armor|Мятежный полосатый доспех
itm_banded_armor_pl|Мятежный полосатый доспех
itm_cuir_bouilli|Варёная кожа
itm_cuir_bouilli_pl|Варёная кожа
itm_coat_of_plates|Древний геральдический доспех
itm_coat_of_plates_pl|Древние геральдические доспехи
itm_coat_of_plates_red|Клангэ кэбики
itm_coat_of_plates_red_pl|Клангэ кэбики
itm_plate_armor|Стальной пластинчатый ёрой
itm_plate_armor_pl|Стальной пластинчатый ёрой
itm_black_armor|Драконий кольчужный паноплий
itm_black_armor_pl|Драконий кольчужный паноплий
itm_pelt_coat|Шкуряной плащ
itm_pelt_coat_pl|Шкуряной плащ
itm_khergit_elite_armor|Торс скитальца MKII
itm_khergit_elite_armor_pl|Торс скитальца MKII
itm_vaegir_elite_armor|Тяжёлый племенной пластинчатый доспех
itm_vaegir_elite_armor_pl|Тяжёлые племенные пластинчатые доспехи
itm_sarranid_elite_armor|Чёрный ламеллярный доспех
itm_sarranid_elite_armor_pl|Чёрный ламеллярный доспех
itm_sarranid_dress_a|Городское платье
itm_sarranid_dress_a_pl|Городские платья
itm_sarranid_dress_b|Платье
itm_sarranid_dress_b_pl|Платье
itm_sarranid_cloth_robe|Ги собирателя
itm_sarranid_cloth_robe_pl|Ги собирателя
itm_sarranid_cloth_robe_b|Поношенная роба
itm_sarranid_cloth_robe_b_pl|Поношенная роба
itm_skirmisher_armor|Доспех застрельщика
itm_skirmisher_armor_pl|Доспех застрельщика
itm_archers_vest|Кожаный жилет опалённого
itm_archers_vest_pl|Кожаные жилеты опалённого
itm_sarranid_leather_armor|Сарранидский кожаный доспех
itm_sarranid_leather_armor_pl|Сарранидский кожаный доспех
itm_sarranid_cavalry_robe|Кавалерийская роба
itm_sarranid_cavalry_robe_pl|Кавалерийская роба
itm_arabian_armor_b|Сарранидский доспех стражника
itm_arabian_armor_b_pl|Сарранидский доспех стражника
itm_sarranid_mail_shirt|Драконий даймё-ламелляр
itm_sarranid_mail_shirt_pl|Драконий даймё-ламелляр
itm_mamluke_mail|Одеяния великого волшебника
itm_mamluke_mail_pl|Одеяния великого волшебника
itm_burlap_tunic|Мешковинная туника
itm_burlap_tunic_pl|Мешковинная туника
itm_heraldic_mail_with_surcoat|Геральдическая кольчуга с сюрко
itm_heraldic_mail_with_surcoat_pl|Геральдическая кольчуга с сюрко
itm_heraldic_mail_with_tunic|Геральдическая кольчуга
itm_heraldic_mail_with_tunic_pl|Геральдическая кольчуга
itm_heraldic_mail_with_tunic_b|Геральдическая кольчуга
itm_heraldic_mail_with_tunic_b_pl|Геральдическая кольчуга
itm_heraldic_mail_with_tabard|Геральдическая кольчуга с табардом
itm_heraldic_mail_with_tabard_pl|Геральдическая кольчуга с табардом
itm_turret_hat_ruby|Башенная шляпа
itm_turret_hat_ruby_pl|Башенная шляпа
itm_turret_hat_blue|Башенная шляпа
itm_turret_hat_blue_pl|Башенная шляпа
itm_turret_hat_green|Барбет
itm_turret_hat_green_pl|Барбет
itm_head_wrappings|Головная обмотка
itm_head_wrappings_pl|Головная обмотка
itm_court_hat|Башенная шляпа
itm_court_hat_pl|Башенная шляпа
itm_wimple_a|Уимпл
itm_wimple_a_pl|Уимпл
itm_wimple_with_veil|Уимпл с вуалью
itm_wimple_with_veil_pl|Уимпл с вуалью
itm_straw_hat|Соломенная шляпа
itm_straw_hat_pl|Соломенная шляпа
itm_common_hood|Капюшон
itm_common_hood_pl|Капюшон
itm_hood_b|Капюшон
itm_hood_b_pl|Капюшон
itm_hood_c|Капюшон
itm_hood_c_pl|Капюшон
itm_hood_d|Капюшон
itm_hood_d_pl|Капюшон
itm_headcloth|Головной платок
itm_headcloth_pl|Головной платок
itm_woolen_hood|Шерстяной капюшон
itm_woolen_hood_pl|Шерстяной капюшон
itm_arming_cap|Свободная соломенная шляпа
itm_arming_cap_pl|Свободные соломенные шляпы
itm_fur_hat|Полевая шляпа с капюшоном
itm_fur_hat_pl|Полевая шляпа с капюшоном
itm_nomad_cap|Кепка номада
itm_nomad_cap_pl|Кепка номада
itm_nomad_cap_b|Кепка номада
itm_nomad_cap_b_pl|Кепка номада
itm_steppe_cap|Степная шапка
itm_steppe_cap_pl|Степная шапка
itm_padded_coif|Стёганый подшлемник
itm_padded_coif_pl|Стёганый подшлемник
itm_woolen_cap|Зажжённая дубина
itm_woolen_cap_pl|Зажжённые дубины
itm_felt_hat|Фетровая шляпа
itm_felt_hat_pl|Фетровая шляпа
itm_felt_hat_b|Фетровая шляпа
itm_felt_hat_b_pl|Фетровая шляпа
itm_leather_cap|Очки механика
itm_leather_cap_pl|Очки механика
itm_female_hood|Дамский капюшон
itm_female_hood_pl|Дамский капюшон
itm_leather_steppe_cap_a|Степная шапка
